SEASON,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_W_SHOES,WEIGHT,WINGSPAN,STANDING_REACH,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,BENCH_PRESS
2008,Darrell,Arthur,Darrell Arthur,PF,79.5,80.5,216.0,82.75,107.0,7.3,8.75,9.5,28.5,30.0,12.18,3.14,12.0
2008,D.J.,Augustin,D.J. Augustin,PG,70.0,71.5,171.5,75.5,94.5,8.1,8.75,9.5,28.5,35.0,11.27,3.07,2.0
2008,Jerryd,Bayless,Jerryd Bayless,PG-SG,73.75,75.0,204.0,75.5,97.0,4.7,8.75,9.5,31.0,38.0,11.26,3.07,10.0
2008,Michael,Beasley,Michael Beasley,PF-SF,79.0,80.25,239.0,84.25,107.0,7.7,8.75,9.5,30.0,35.0,11.06,3.24,19.0
2008,Ramel,Bradley,Ramel Bradley,PG-SG,73.25,74.25,184.0,77.0,98.0,5.7,8.75,9.5,24.5,29.5,10.68,3.24,9.0
2008,Tyrone,Brazelton,Tyrone Brazelton,PG,70.0,71.0,166.0,73.75,94.0,8.1,8.75,9.5,30.0,34.0,11.59,3.25,8.0
2008,Takais,Brown,Takais Brown,PF,79.25,80.5,252.0,82.0,106.0,9.2,8.75,9.5,29.0,31.0,12.47,3.25,22.0
2008,Keith,Brumbaugh,Keith Brumbaugh,SF-PF,79.5,80.75,190.0,79.25,104.5,4.0,8.75,9.5,26.0,27.0,11.65,3.28,2.0
2008,Stanley,Burrell,Stanley Burrell,PG,73.5,74.5,201.0,78.25,97.5,5.6,8.75,9.5,29.5,34.5,11.19,3.19,21.0
2008,Brian,Butch,Brian Butch,C-PF,81.5,83.0,229.6,83.25,108.0,10.8,8.75,9.5,24.0,26.5,11.87,3.52,9.0
2008,Jamar,Butler,Jamar Butler,PG,72.25,73.5,182.0,76.75,97.0,6.0,8.75,9.5,29.0,34.5,11.3,3.26,15.0
2008,Pat,Calathes,Pat Calathes,SF-PF,80.75,81.75,204.0,81.75,106.0,7.3,8.75,9.5,29.0,34.5,11.3,3.26,7.0
2008,Joe,Crawford,Joe Crawford,SG,75.0,76.0,213.0,77.75,99.5,7.6,8.75,9.5,31.0,36.0,11.67,3.22,13.0
2008,Chris,Daniels,Chris Daniels,C-PF,80.25,81.5,256.0,84.5,109.0,16.1,8.75,9.5,26.0,28.5,12.72,3.56,11.0
2008,Joey,Dorsey,Joey Dorsey,PF-C,78.25,79.25,265.0,85.75,107.0,9.0,8.75,9.5,27.5,33.0,11.84,3.2,19.0
2008,Marcus,Dove,Marcus Dove,SF-PF,78.75,79.5,208.0,83.5,105.0,5.3,8.75,9.5,27.5,33.5,11.59,3.26,10.0
2008,Josh,Duncan,Josh Duncan,PF,80.0,81.0,230.0,83.5,104.5,5.4,8.75,9.5,28.0,32.0,12.47,3.26,26.0
2008,Frank,Elegar,Frank Elegar,PF,79.25,80.75,210.0,87.25,106.0,4.5,8.75,9.5,33.5,37.5,11.86,3.17,11.0
2008,Patrick,Ewing Jr.,Patrick Ewing Jr.,SF-PF,78.0,79.25,224.0,84.25,97.5,9.4,8.75,9.5,35.0,42.0,11.77,3.43,2.0
2008,Gary,Forbes,Gary Forbes,SG,76.5,77.75,220.5,83.25,104.5,6.5,8.75,9.5,27.5,33.5,11.45,3.25,13.0
2008,Shan,Foster,Shan Foster,SG,76.0,77.25,194.5,83.5,103.5,6.3,8.75,9.5,30.0,33.0,12.3,3.24,10.0
2008,J.R.,Giddens,J.R. Giddens,SG,76.0,76.75,208.0,83.25,103.0,5.4,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2008,James,Gist,James Gist,PF,79.0,80.5,220.0,88.0,107.5,4.8,8.75,9.5,30.5,35.0,11.37,3.14,5.0
2008,Vladimir,Golubovic,Vladimir Golubovic,C,83.25,84.25,258.0,86.5,111.5,6.9,8.75,9.5,21.5,27.0,12.4,3.33,15.0
2008,Eric,Gordon,Eric Gordon,SG,74.0,75.25,222.0,81.0,99.0,8.2,8.75,9.5,32.0,40.0,10.81,3.01,15.0
2008,Kentrell,Gransberry,Kentrell Gransberry,C,78.75,79.75,290.0,82.25,106.0,17.4,8.75,9.5,24.5,27.5,12.16,3.32,18.0
2008,Donte,Greene,Donte Greene,SF-PF,80.25,81.0,221.0,82.0,108.0,7.6,8.75,9.5,27.5,31.5,11.21,3.2,2.0
2008,Malik,Hairston,Malik Hairston,SG,76.25,77.25,204.0,81.0,103.5,6.9,8.75,9.5,30.5,38.0,11.33,3.08,13.0
2008,DeVon,Hardin,DeVon Hardin,C-PF,81.5,82.75,235.0,87.0,109.5,5.8,8.75,9.5,29.5,32.0,11.49,3.33,20.0
2008,Richard,Hendrix,Richard Hendrix,PF,78.75,80.75,250.0,87.0,108.0,9.2,8.75,9.5,26.5,28.0,10.62,3.27,13.0
2008,George,Hill,George Hill,PG,73.25,74.5,181.0,81.0,97.5,3.0,8.75,9.5,34.0,37.5,12.2,3.07,9.0
2008,Kyle,Hines,Kyle Hines,SF-PF,75.75,77.25,234.0,85.25,104.5,3.6,8.75,9.5,28.5,33.0,12.17,3.4,16.0
2008,Jiri,Hubalek,Jiri Hubalek,C-PF,81.5,83.0,226.0,82.75,109.0,8.8,8.75,9.5,20.5,26.0,12.26,3.54,2.0
2008,Lester,Hudson,Lester Hudson,PG,71.75,73.0,196.0,80.75,98.5,3.4,8.75,9.5,30.5,36.0,11.15,3.16,12.0
2008,Othello,Hunter,Othello Hunter,PF-SF,78.5,79.5,220.0,87.0,109.5,6.4,8.75,9.5,28.0,34.5,11.51,3.18,7.0
2008,Darnell,Jackson,Darnell Jackson,PF,79.0,79.75,240.5,83.25,106.5,12.5,8.75,9.5,27.0,31.0,11.75,3.26,11.0
2008,Shawn,James,Shawn James,PF,79.75,81.0,217.0,89.0,111.0,9.2,8.75,9.5,29.0,34.5,11.3,3.26,6.0
2008,Davon,Jefferson,Davon Jefferson,SF,77.25,78.5,213.0,81.5,105.0,12.0,8.75,9.5,27.0,32.0,12.02,3.36,2.0
2008,Joseph,Jones,Joseph Jones,PF,79.0,80.5,240.0,84.25,107.0,12.2,8.75,9.5,25.5,31.0,11.61,3.33,16.0
2008,DeAndre,Jordan,DeAndre Jordan,C,81.75,83.0,250.0,90.0,113.5,7.5,8.75,9.5,26.0,30.5,12.3,3.27,8.0
2008,Sasha,Kaun,Sasha Kaun,C-PF,81.0,82.75,247.0,88.0,110.0,9.6,8.75,9.5,29.0,32.0,12.06,3.2,13.0
2008,Marcelus,Kemp,Marcelus Kemp,SG,75.0,76.25,221.0,80.5,103.5,9.0,8.75,9.5,26.0,30.0,11.79,3.39,9.0
2008,Maarty,Leunen,Maarty Leunen,SF,79.25,80.5,222.0,80.0,102.5,8.9,8.75,9.5,29.5,34.5,11.57,3.36,14.0
2008,Longar,Longar,Longar Longar,C,81.0,82.0,212.5,85.25,109.5,10.6,8.75,9.5,29.0,34.5,11.3,3.26,14.0
2008,Brook,Lopez,Brook Lopez,C,83.25,84.5,258.0,89.5,113.0,6.3,8.75,9.5,27.5,30.5,12.77,3.57,7.0
2008,Kevin,Love,Kevin Love,PF,79.75,81.5,255.0,83.25,106.0,12.9,8.75,9.5,29.5,35.0,11.17,3.22,18.0
2008,Aleks,Maric,Aleks Maric,C,81.75,82.75,273.0,85.0,109.5,10.1,8.75,9.5,23.0,28.0,11.76,3.35,15.0
2008,O.J.,Mayo,O.J. Mayo,SG-PG,75.25,76.25,200.0,78.0,99.5,6.3,8.75,9.5,30.5,41.0,11.04,3.14,7.0
2008,James,Mays,James Mays,PF,78.75,79.75,227.0,85.75,105.0,8.8,8.75,9.5,29.5,35.0,11.23,3.19,13.0
2008,Luc,Mbah a Moute,Luc Mbah a Moute,SF,77.75,79.5,221.0,86.5,103.5,7.0,8.75,9.5,32.0,38.5,11.71,3.17,11.0
2008,JaVale,McGee,JaVale McGee,C-PF,83.0,84.0,241.0,90.0,114.5,5.3,8.75,9.5,27.0,32.5,12.75,3.25,7.0
2008,Drew,Neitzel,Drew Neitzel,PG,71.75,72.75,175.5,74.5,95.0,6.2,8.75,9.5,25.5,32.0,11.19,3.2,10.0
2008,DeMarcus,Nelson,DeMarcus Nelson,PG-SG,73.0,74.25,198.0,82.0,98.5,4.5,8.75,9.5,34.5,38.5,10.54,3.13,19.0
2008,David,Padgett,David Padgett,C-PF,82.25,83.5,239.5,85.0,109.5,9.0,8.75,9.5,24.0,28.0,12.45,3.45,17.0
2008,Jeremy,Pargo,Jeremy Pargo,PG,72.5,73.5,208.0,77.0,96.0,7.6,8.75,9.5,32.0,37.0,10.65,3.07,7.0
2008,Trent,Plaisted,Trent Plaisted,PF,81.25,82.25,240.0,82.5,105.5,11.0,8.75,9.5,30.5,35.5,11.32,3.17,14.0
2008,Quan,Prowell,Quan Prowell,SF-PF,78.75,79.75,225.5,82.5,103.5,6.5,8.75,9.5,32.0,36.0,11.79,3.14,16.0
2008,Shaun,Pruitt,Shaun Pruitt,C-PF,80.25,81.0,242.2,85.0,107.5,13.8,8.75,9.5,27.0,32.5,11.3,3.4,10.0
2008,Anthony,Randolph,Anthony Randolph,PF-SF,81.0,82.25,197.0,87.0,109.0,4.7,8.75,9.5,29.0,35.0,11.86,3.26,7.0
2008,Charles,Rhodes,Charles Rhodes,PF,79.25,80.25,244.0,83.25,107.5,10.7,8.75,9.5,26.5,33.5,11.51,3.13,14.0
2008,John,Riek,John Riek,C,82.5,84.0,237.0,92.75,104.0,11.0,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2008,Brian,Roberts,Brian Roberts,PG,72.25,73.25,173.0,73.25,95.0,3.6,8.75,9.5,31.5,36.5,10.65,3.05,10.0
2008,Russell,Robinson,Russell Robinson,PG,72.5,73.5,196.0,80.0,100.5,7.4,8.75,9.5,25.0,31.5,11.3,3.15,8.0
2008,Richard,Roby,Richard Roby,SG-SF,76.25,77.5,203.0,81.75,104.0,9.2,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2008,Derrick,Rose,Derrick Rose,PG,73.5,74.5,196.0,80.0,98.5,4.6,8.75,9.5,34.5,40.0,11.69,3.05,10.0
2008,Sean,Singletary,Sean Singletary,PG,71.0,72.0,183.8,76.5,95.0,4.2,8.75,9.5,26.0,34.5,11.3,3.26,18.0
2008,Ronald,Steele,Ronald Steele,PG,72.25,73.5,183.5,76.25,97.5,8.1,8.75,9.5,25.0,29.5,11.08,3.26,5.0
2008,Bryce,Taylor,Bryce Taylor,SG,74.75,76.25,210.0,81.0,99.5,8.3,8.75,9.5,34.5,41.0,11.08,3.19,16.0
2008,Mike,Taylor,Mike Taylor,SG-PG,72.75,74.0,166.2,79.25,98.0,3.8,8.75,9.5,31.0,39.0,10.98,3.08,2.0
2008,Mark,Tyndale,Mark Tyndale,SG-SF,74.75,75.5,217.0,83.0,103.5,6.7,8.75,9.5,27.0,33.5,12.52,3.14,5.0
2008,Robert,Vaden,Robert Vaden,SG,75.5,76.5,199.0,80.0,101.0,6.2,8.75,9.5,26.0,29.5,11.97,3.4,10.0
2008,Deron,Washington,Deron Washington,SF,77.25,78.25,198.5,81.0,102.5,7.2,8.75,9.5,34.0,40.0,11.03,3.09,7.0
2008,Sonny,Weems,Sonny Weems,SG-SF,76.0,77.5,193.0,82.0,104.0,4.4,8.75,9.5,29.0,36.5,10.58,2.96,12.0
2008,Russell,Westbrook,Russell Westbrook,PG,74.25,75.5,192.0,79.75,100.0,4.8,8.75,9.5,30.0,36.5,10.98,3.08,12.0
2008,Reggie,Williams,Reggie Williams,SG,75.25,76.0,199.0,81.25,103.0,5.3,8.75,9.5,31.5,36.5,11.32,3.07,15.0
2009,Jeff,Adrien,Jeff Adrien,PF,77.25,78.5,236.2,86.0,107.5,7.9,8.75,9.5,27.5,31.5,11.34,3.32,16.0
2009,Jeff,Ayres,Jeff Ayres,PF,80.75,82.0,239.6,85.0,107.0,5.5,8.75,9.5,31.0,35.0,11.98,3.14,15.0
2009,Rodrigue,Beaubois,Rodrigue Beaubois,PG,73.25,74.25,182.4,81.75,100.0,7.9,8.75,9.5,29.5,39.0,10.49,3.15,3.0
2009,DeJuan,Blair,DeJuan Blair,PF,77.25,78.5,276.6,86.0,106.5,12.0,8.75,9.5,26.0,33.0,11.5,3.45,18.0
2009,Derrick,Brown,Derrick Brown,SF-PF,79.5,80.5,224.6,86.5,107.5,8.6,8.75,9.5,30.5,35.5,11.26,3.13,20.0
2009,Chase,Budinger,Chase Budinger,SF-SG,78.25,79.0,206.4,79.0,101.0,10.0,8.75,9.5,29.5,38.5,11.08,3.24,10.0
2009,DeMarre,Carroll,DeMarre Carroll,PF-SF,78.25,79.75,207.2,82.0,105.0,6.3,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2009,Omri,Casspi,Omri Casspi,SF,79.75,81.25,211.2,81.25,106.5,8.6,8.75,9.5,25.5,32.5,11.15,3.28,2.0
2009,Dionte,Christmas,Dionte Christmas,SG,76.25,77.5,210.8,81.0,102.5,7.1,8.75,9.5,27.0,33.5,10.83,3.21,3.0
2009,Earl,Clark,Earl Clark,SF-PF,80.5,82.25,228.4,86.5,109.5,5.2,8.75,9.5,28.5,33.0,11.17,3.35,5.0
2009,Darren,Collison,Darren Collison,PG,72.25,73.5,166.2,75.0,96.5,5.7,8.75,9.5,30.5,33.5,10.45,3.1,9.0
2009,Dante,Cunningham,Dante Cunningham,PF,79.0,80.25,227.4,83.0,106.5,4.8,8.75,9.5,28.0,35.0,11.18,3.26,18.0
2009,Stephen,Curry,Stephen Curry,PG-SG,74.0,75.25,181.0,75.5,97.0,5.7,8.75,9.5,29.5,35.5,11.07,3.28,10.0
2009,Austin,Daye,Austin Daye,SF-PF,81.75,82.75,191.8,86.75,110.0,5.5,8.75,9.5,25.0,28.0,12.11,3.55,0.0
2009,DeMar,DeRozan,DeMar DeRozan,SG-SF,77.5,78.5,211.2,81.0,102.5,4.9,8.75,9.5,29.0,38.5,11.88,3.31,5.0
2009,Toney,Douglas,Toney Douglas,PG,73.0,74.0,183.4,78.0,97.5,5.2,8.75,9.5,28.0,32.5,10.63,3.03,15.0
2009,Wayne,Ellington,Wayne Ellington,SG,76.25,77.25,202.4,78.5,100.0,5.5,8.75,9.5,31.5,38.0,11.14,3.2,13.0
2009,Tyreke,Evans,Tyreke Evans,PG-SG,76.0,77.25,220.6,83.25,104.0,7.1,8.75,9.5,28.5,34.0,11.81,3.17,7.0
2009,Jonny,Flynn,Jonny Flynn,PG,71.25,72.75,195.6,76.0,95.5,6.3,8.75,9.5,33.0,40.0,10.86,3.23,10.0
2009,Taj,Gibson,Taj Gibson,PF,80.5,81.75,214.4,88.0,109.0,6.6,8.75,9.5,25.5,30.0,11.56,3.41,12.0
2009,Danny,Green,Danny Green,SG-SF,77.25,78.5,208.0,82.0,103.0,5.6,8.75,9.5,29.0,33.0,11.3,3.3,15.0
2009,Blake,Griffin,Blake Griffin,PF,80.5,82.0,248.4,83.25,105.0,8.2,8.75,9.5,32.0,35.5,10.95,3.28,22.0
2009,Tyler,Hansbrough,Tyler Hansbrough,PF,80.25,81.5,234.2,83.5,106.0,8.5,8.75,9.5,27.5,34.0,11.12,3.27,18.0
2009,James,Harden,James Harden,SG,76.0,77.25,222.0,82.75,103.5,10.1,8.75,9.5,31.5,37.0,11.1,3.13,17.0
2009,Gerald,Henderson,Gerald Henderson,SG-SF,76.0,77.0,214.6,82.25,102.5,4.4,8.75,9.5,31.5,35.0,11.17,3.14,8.0
2009,Josh,Heytvelt,Josh Heytvelt,PF-C,82.0,83.0,246.2,85.25,108.0,10.8,8.75,9.5,28.5,34.0,11.67,3.38,15.0
2009,Jordan,Hill,Jordan Hill,PF-C,81.25,82.25,232.4,85.5,108.0,6.0,8.75,9.5,31.0,35.0,12.23,3.3,11.0
2009,Jrue,Holiday,Jrue Holiday,PG-SG,75.25,76.25,199.0,79.0,100.5,6.3,8.75,9.5,28.5,34.0,10.64,3.21,6.0
2009,Joe,Ingles,Joe Ingles,SF,79.75,80.25,209.2,82.25,105.0,10.1,8.75,9.5,26.0,31.0,10.66,3.3,3.0
2009,James,Johnson,James Johnson,SF-PF,79.0,79.75,257.2,84.75,105.5,12.0,8.75,9.5,30.5,35.0,11.21,3.23,18.0
2009,Ty,Lawson,Ty Lawson,PG,71.25,72.5,196.6,72.75,94.5,6.6,8.75,9.5,29.0,36.5,10.98,3.12,14.0
2009,Eric,Maynor,Eric Maynor,PG,74.25,75.25,163.6,74.5,97.0,5.4,8.75,9.5,28.5,31.5,10.78,3.19,8.0
2009,Jack,McClinton,Jack McClinton,SG-PG,71.75,72.75,185.2,74.5,96.0,6.2,8.75,9.5,30.0,36.5,10.44,3.21,13.0
2009,Jerel,McNeal,Jerel McNeal,SG,73.5,75.0,190.4,79.25,99.5,5.4,8.75,9.5,31.5,36.5,10.61,3.25,10.0
2009,Jodie,Meeks,Jodie Meeks,SG,75.0,76.0,211.4,76.5,98.0,8.0,8.75,9.5,28.5,37.0,10.96,3.1,14.0
2009,Patty,Mills,Patty Mills,PG,71.25,72.5,175.4,74.0,95.0,6.9,8.75,9.5,27.5,33.0,10.87,3.1,8.0
2009,Byron,Mullens,Byron Mullens,C,83.75,85.25,258.2,85.5,111.0,8.5,8.75,9.5,28.5,32.5,11.1,3.45,10.0
2009,A.J.,Price,A.J. Price,PG,72.5,74.0,192.8,75.75,97.0,12.4,8.75,9.5,26.0,31.0,10.99,3.22,11.0
2009,Tyler,Smith,Tyler Smith,SF,77.25,78.0,212.0,81.75,104.5,7.0,8.75,9.5,29.0,33.5,10.69,3.24,10.0
2009,DaJuan,Summers,DaJuan Summers,SF,79.25,80.5,243.0,84.75,106.5,6.6,8.75,9.5,29.5,34.5,10.94,3.17,15.0
2009,Jermaine,Taylor,Jermaine Taylor,SG,75.5,76.75,207.4,80.75,101.0,5.8,8.75,9.5,34.0,37.5,11.54,3.32,16.0
2009,Jeff,Teague,Jeff Teague,PG,72.25,73.5,175.2,79.5,98.5,4.5,8.75,9.5,30.5,36.5,11.05,3.18,13.0
2009,Hasheem,Thabeet,Hasheem Thabeet,C,85.25,86.5,267.2,90.25,113.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2009,Marcus,Thornton,Marcus Thornton,SG,74.75,75.75,194.4,77.0,99.0,4.8,8.75,9.5,31.0,33.0,10.73,3.28,14.0
2009,Terrence,Williams,Terrence Williams,SG-SF,77.0,78.25,213.2,81.0,103.5,5.1,8.75,9.5,30.5,37.0,11.15,3.18,9.0
2009,Sam,Young,Sam Young,SF-SG,77.25,78.75,222.8,82.75,105.5,4.9,8.75,9.5,27.5,33.0,11.47,3.45,10.0
2010,Solomon,Alabi,Solomon Alabi,C,83.5,84.75,237.4,89.0,113.0,5.0,9.25,9.25,22.5,26.0,13.2,3.68,10.0
2010,Cole,Aldrich,Cole Aldrich,C,81.0,83.25,236.0,88.75,111.5,8.5,9.0,9.25,23.0,28.0,11.48,3.35,10.0
2010,Al-Farouq,Aminu,Al-Farouq Aminu,SF,79.25,80.5,216.0,87.25,108.5,8.2,9.5,9.5,27.0,33.5,11.29,3.3,13.0
2010,James,Anderson,James Anderson,SF,76.75,77.75,207.6,80.5,104.0,7.9,8.5,7.25,30.0,35.5,11.86,3.19,14.0
2010,Luke,Babbitt,Luke Babbitt,SF-PF,79.5,80.75,217.8,83.25,104.5,5.6,8.5,10.0,29.5,37.5,10.98,3.4,15.0
2010,Eric,Bledsoe,Eric Bledsoe,PG,72.25,73.5,191.6,79.5,98.0,5.6,8.5,9.75,29.0,34.5,11.3,3.26,9.0
2010,Trevor,Booker,Trevor Booker,PF,78.25,79.5,235.8,81.75,106.0,7.3,9.0,9.5,31.0,36.0,11.15,3.1,22.0
2010,Craig,Brackins,Craig Brackins,PF-SF,80.5,81.75,229.0,84.0,109.0,7.9,9.5,11.25,26.0,35.0,11.65,3.39,6.0
2010,Avery,Bradley,Avery Bradley,SG-PG,74.0,75.25,180.4,79.25,98.5,4.0,8.25,9.5,31.5,37.5,11.47,3.14,2.0
2010,Derrick,Caracter,Derrick Caracter,PF,80.25,81.5,280.0,84.25,107.5,12.8,9.0,10.25,25.0,30.5,12.78,3.61,22.0
2010,Sherron,Collins,Sherron Collins,PG,70.25,71.75,217.2,74.5,94.0,9.2,8.5,9.5,27.5,33.0,12.31,3.24,10.0
2010,DeMarcus,Cousins,DeMarcus Cousins,C,81.5,82.75,291.8,89.75,113.0,16.4,9.25,10.0,23.5,27.5,11.4,3.55,10.0
2010,Jordan,Crawford,Jordan Crawford,SG,75.0,76.5,198.4,79.0,101.0,4.9,8.0,9.0,31.5,34.5,11.03,3.37,7.0
2010,Ed,Davis,Ed Davis,PF,81.0,81.75,226.6,84.0,108.0,10.0,9.25,10.0,31.0,36.0,11.7,3.21,10.0
2010,Devin,Ebanks,Devin Ebanks,SF,79.0,80.25,207.8,84.25,107.5,7.9,8.25,9.0,23.5,32.0,11.69,3.44,6.0
2010,Derrick,Favors,Derrick Favors,PF,80.75,82.25,245.2,88.0,110.0,6.5,8.75,9.25,31.5,35.5,11.74,3.25,14.0
2010,Keith,Gallon,Keith Gallon,PF-C,80.5,81.5,301.8,88.5,109.5,15.1,9.25,10.5,23.5,28.5,13.44,3.7,14.0
2010,Charles,Garcia,Charles Garcia,SF,80.25,81.25,231.6,85.75,107.5,7.0,8.75,9.0,24.5,30.5,11.65,3.23,2.0
2010,Paul,George,Paul George,SF,79.75,80.75,214.4,83.25,107.0,5.0,8.5,9.0,29.0,34.5,11.3,3.26,4.0
2010,Luke,Harangody,Luke Harangody,PF,78.0,79.75,240.2,81.5,106.0,11.1,8.75,9.75,24.0,28.5,11.83,3.41,23.0
2010,Manny,Harris,Manny Harris,SG,76.0,77.5,185.1,79.25,102.0,3.8,8.5,9.0,29.0,34.5,11.3,3.26,11.0
2010,Gordon,Hayward,Gordon Hayward,SF,78.75,80.0,211.0,79.75,103.0,6.9,8.5,9.25,30.5,34.5,11.73,3.22,10.0
2010,Lazar,Hayward,Lazar Hayward,SG-SF,76.5,77.75,225.8,84.75,102.0,7.5,9.25,9.5,31.0,36.0,10.87,3.31,15.0
2010,Xavier,Henry,Xavier Henry,SG,77.25,78.5,210.2,83.25,105.0,4.7,8.75,10.0,28.5,36.5,11.1,3.18,8.0
2010,Darington,Hobson,Darington Hobson,SG-SF,77.25,78.5,203.6,81.25,104.5,6.2,8.25,9.0,29.0,34.0,11.68,3.25,10.0
2010,Damion,James,Damion James,SF,78.25,79.75,226.6,84.75,107.0,9.6,9.25,8.5,29.0,33.0,10.89,3.2,13.0
2010,Wesley,Johnson,Wesley Johnson,SF,78.25,79.25,206.4,85.0,106.0,4.6,9.0,9.5,32.0,37.0,11.43,3.14,16.0
2010,Armon,Johnson,Armon Johnson,PG-SG,74.0,75.25,195.2,80.0,99.5,5.6,8.25,9.25,31.5,38.5,11.25,3.19,18.0
2010,Dominique,Jones,Dominique Jones,SG,75.25,77.0,216.0,81.25,101.0,5.9,9.0,10.25,26.0,32.5,10.88,3.31,19.0
2010,Jerome,Jordan,Jerome Jordan,C,83.5,84.75,244.2,89.25,113.0,6.9,9.0,10.25,29.0,34.5,11.3,3.26,10.0
2010,Sylven,Landesberg,Sylven Landesberg,SG,76.75,78.25,210.0,81.0,100.5,11.6,8.75,10.75,28.0,32.0,11.59,3.36,8.0
2010,Gani,Lawal,Gani Lawal,PF,79.5,81.0,233.4,84.0,107.5,6.3,8.5,10.0,27.0,31.5,11.61,3.24,20.0
2010,Greg,Monroe,Greg Monroe,PF-C,81.75,83.0,246.6,86.25,108.5,11.2,8.75,9.5,25.0,29.0,12.1,3.35,15.0
2010,Daniel,Orton,Daniel Orton,C,80.75,81.5,269.2,88.25,110.5,13.8,8.5,9.75,24.0,30.5,12.32,3.39,13.0
2010,Artsiom,Parakhouski,Artsiom Parakhouski,C,82.25,83.75,268.2,85.0,109.5,6.0,9.0,10.5,25.5,26.5,12.07,3.33,16.0
2010,Patrick,Patterson,Patrick Patterson,PF,80.0,81.25,239.6,85.25,107.0,5.3,9.25,10.25,28.5,33.5,11.14,3.25,17.0
2010,Dexter,Pittman,Dexter Pittman,PF-C,81.5,83.5,302.6,90.0,111.0,20.8,10.25,10.5,29.0,34.5,11.3,3.26,10.0
2010,Andy,Rautins,Andy Rautins,SG,76.25,77.0,191.6,79.0,100.0,6.2,8.0,9.75,23.5,30.5,11.27,3.49,8.0
2010,Ryan,Richards,Ryan Richards,PF,82.5,83.75,230.2,85.5,110.0,8.0,9.0,9.75,25.0,28.5,11.33,3.37,4.0
2010,Stanley,Robinson,Stanley Robinson,SF,78.5,79.75,213.2,84.0,107.5,8.3,9.0,9.0,29.0,37.5,11.65,3.23,6.0
2010,Larry,Sanders,Larry Sanders,PF-C,81.25,82.5,222.4,89.75,112.0,4.6,9.75,11.0,25.5,28.0,12.49,3.27,7.0
2010,Jon,Scheyer,Jon Scheyer,PG-SG,76.75,78.0,180.0,75.25,99.0,5.4,7.75,9.5,29.0,34.5,11.3,3.26,10.0
2010,Lance,Stephenson,Lance Stephenson,SG,76.5,77.75,227.0,82.5,103.0,9.3,9.0,10.25,27.0,33.0,11.39,3.38,10.0
2010,Mikhail,Torrance,Mikhail Torrance,PG,76.0,77.0,208.8,79.5,103.0,7.0,8.75,9.5,23.0,32.0,11.43,3.17,8.0
2010,Evan,Turner,Evan Turner,SG,77.75,79.0,213.8,80.0,103.5,8.6,8.75,9.5,27.5,34.5,11.06,3.27,9.0
2010,Ekpe,Udoh,Ekpe Udoh,PF,80.75,81.75,237.4,88.5,106.5,8.0,9.5,8.75,31.0,33.5,11.15,3.29,10.0
2010,Jarvis,Varnado,Jarvis Varnado,PF-C,80.25,82.0,210.2,87.5,109.5,9.5,9.25,9.5,29.5,32.5,11.61,3.37,3.0
2010,Greivis,Vasquez,Greivis Vasquez,PG-SG,77.0,78.5,210.8,79.0,101.0,8.6,7.75,9.25,29.0,34.5,11.3,3.26,10.0
2010,John,Wall,John Wall,PG,74.75,76.0,195.6,81.25,101.5,5.6,8.25,9.5,30.0,39.0,10.84,3.14,10.0
2010,Willie,Warren,Willie Warren,SG-PG,74.5,75.75,208.4,78.0,99.5,7.6,8.5,9.5,23.0,31.5,11.21,3.5,10.0
2010,Terrico,White,Terrico White,SG-PG,75.75,77.0,202.6,81.0,101.0,3.7,9.0,10.5,31.0,40.0,11.38,3.15,10.0
2010,Hassan,Whiteside,Hassan Whiteside,C-PF,82.5,83.5,226.6,91.0,113.0,5.5,8.25,10.25,27.0,31.5,11.83,3.54,12.0
2011,Keith,Benson,Keith Benson,C-PF,82.0,83.0,217.0,87.75,109.5,6.1,9.5,11.0,31.5,36.0,11.88,3.35,12.0
2011,Marshon,Brooks,Marshon Brooks,SG,76.25,77.25,194.6,85.0,101.0,5.2,9.0,10.5,34.0,38.5,10.74,3.09,5.0
2011,Alec,Burks,Alec Burks,SG,77.0,78.0,192.6,82.0,103.5,5.1,9.0,8.25,29.0,36.0,10.96,3.17,5.0
2011,Jimmy,Butler,Jimmy Butler,SF,78.0,79.75,222.2,79.5,101.5,5.4,9.0,9.0,32.0,39.0,11.12,3.15,14.0
2011,Norris,Cole,Norris Cole,PG,72.25,73.75,174.4,74.25,95.5,4.7,8.5,9.5,29.5,38.5,10.07,3.22,11.0
2011,Jon,Diebler,Jon Diebler,SG,77.25,78.5,196.6,78.0,99.0,8.5,8.25,8.25,28.0,35.0,10.94,3.37,2.0
2011,Michael,Dunigan,Michael Dunigan,PF-C,80.5,82.0,237.6,87.25,107.5,8.0,9.0,10.75,29.5,34.5,11.85,3.27,10.0
